"Fujitsu Performance Profiler Version 1.2.0"
"Measured time","Tue Apr 23 14:54:30 2013"
"CPU frequency","Process 0 - 2  1848 (MHz)"
"Type of program","MPI & Thread (OpenMP)"
"Measured range","Selected range"
"Performance monitor - Procedures profile - Application event-Internal"
"Range","7","7","7","32"
"__for_accumulate_estimates","2005894144","0","0","229684315"
"__flip_operator_and_spins","0","0","0","55668644"
"Range","0","13","13","22"
"__for_accumulate_estimates","5737907035291","0","2005894144","25318433","16384"
"__flip_operator_and_spins","1806497920211","0","0","8919750","16384"
"Performance monitor - Procedures profile - Process 0"
"Range","7","7","7","32"
"__for_accumulate_estimates","543180288","0","0","144070572"
"__flip_operator_and_spins","0","0","0","51474963"
"Range","0","13","13","22"
"__for_accumulate_estimates","1493765227316","0","543180288","22497032","4096"
"__flip_operator_and_spins","501522062125","0","0","8766257","4096"
"Performance monitor - Procedures profile - Thread 0"
"Range","7","7","7","32"
"__for_accumulate_estimates","34078720","0","0","2227880"
"__flip_operator_and_spins","0","0","0","99689"
"Range","0","13","13","22"
"__for_accumulate_estimates","94105102308","0","34078720","53297","256"
"__flip_operator_and_spins","31345087222","0","0","4616","256"
"Performance monitor - Procedures profile - Thread 4"
"Range","7","7","7","32"
"__for_accumulate_estimates","33816576","0","0","2596148"
"__flip_operator_and_spins","0","0","0","149291"
"Range","0","13","13","22"
"__for_accumulate_estimates","95473293671","0","33816576","85319","256"
"__flip_operator_and_spins","31346112582","0","0","12276","256"
"Performance monitor - Procedures profile - Thread 5"
"Range","7","7","7","32"
"__for_accumulate_estimates","33816576","0","0","1628212"
"__flip_operator_and_spins","0","0","0","88155"
"Range","0","13","13","22"
"__for_accumulate_estimates","90953909528","0","33816576","37262","256"
"__flip_operator_and_spins","31345419282","0","0","1885","256"
"Performance monitor - Procedures profile - Thread 1"
"Range","7","7","7","32"
"__for_accumulate_estimates","34078720","0","0","2047246"
"__flip_operator_and_spins","0","0","0","84775"
"Range","0","13","13","22"
